threat-crank.py 0.2.1
I: searching for industries that match .* NGO.*|.* charit.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v17.0/enterprise-attack/enterprise-attack.json
Daggerfly;credential-access
credential-access;T1003.002
Ke3chang;collection
collection;T1114.002
HAFNIUM;reconnaissance
reconnaissance;T1592.004
HAFNIUM;credential-access
credential-access;T1110.003
HAFNIUM;command-and-control
command-and-control;T1105
HAFNIUM;resource-development
resource-development;T1583.006
Gamaredon Group;impact
impact;T1491.001
Gamaredon Group;resource-development
resource-development;T1583.003
HAFNIUM;collection
collection;T1560.001
Gamaredon Group;command-and-control
command-and-control;T1001
Gamaredon Group;lateral-movement
lateral-movement;T1534
Winter Vivern;execution
execution;T1059
HAFNIUM;collection
collection;T1005
Gamaredon Group;execution
execution;T1047
Ke3chang;command-and-control
command-and-control;T1105
Ke3chang;discovery
discovery;T1087.001
HAFNIUM;resource-development
resource-development;T1583.005
Gamaredon Group;discovery
discovery;T1083
Ke3chang;discovery
discovery;T1033
Ke3chang;discovery
discovery;T1614.001
Daggerfly;resource-development
resource-development;T1587.002
Gamaredon Group;collection
collection;T1119
Gamaredon Group;defense-evasion
defense-evasion;T1036.005
Daggerfly;execution
execution;T1053.005
Daggerfly;persistence
persistence;T1053.005
Daggerfly;privilege-escalation
privilege-escalation;T1053.005
HAFNIUM;discovery
discovery;T1033
Ke3chang;discovery
discovery;T1087.002
Winter Vivern;command-and-control
command-and-control;T1071.001
Gamaredon Group;defense-evasion
defense-evasion;T1027.004
Winter Vivern;collection
collection;T1056.003
Winter Vivern;credential-access
credential-access;T1056.003
HAFNIUM;collection
collection;T1213.002
Gamaredon Group;command-and-control
command-and-control;T1105
Daggerfly;command-and-control
command-and-control;T1071.001
Gamaredon Group;lateral-movement
lateral-movement;T1021.005
Winter Vivern;discovery
discovery;T1033
Gamaredon Group;defense-evasion
defense-evasion;T1027.016
Gamaredon Group;defense-evasion
defense-evasion;T1218.011
HAFNIUM;privilege-escalation
privilege-escalation;T1068
Star Blizzard;resource-development
resource-development;T1583.001
HAFNIUM;resource-development
resource-development;T1584.005
Ke3chang;defense-evasion
