threat-crank.py 0.2.1
I: searching for industries that match .* military.*|.* defen[cs]e.*|.* armed.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v16.1/enterprise-attack/enterprise-attack.json
WIRTE;execution
execution;T1059.001
WIRTE;command-and-control
command-and-control;T1571
Dragonfly;collection
collection;T1560
Fox Kitten;command-and-control
command-and-control;T1105
Fox Kitten;execution
execution;T1059
Sandworm Team;resource-development
resource-development;T1608.001
Turla;resource-development
resource-development;T1584.006
APT28;credential-access
credential-access;T1003.003
Darkhotel;discovery
discovery;T1518.001
Ke3chang;collection
collection;T1114.002
Magic Hound;collection
collection;T1056.001
Magic Hound;credential-access
credential-access;T1056.001
Sandworm Team;resource-development
resource-development;T1588.006
HAFNIUM;reconnaissance
reconnaissance;T1592.004
MuddyWater;initial-access
initial-access;T1566.002
Transparent Tribe;initial-access
initial-access;T1189
APT5;execution
execution;T1059.001
Leviathan;exfiltration
exfiltration;T1567.002
TA2541;resource-development
resource-development;T1608.001
Sandworm Team;credential-access
credential-access;T1040
Sandworm Team;discovery
discovery;T1040
Magic Hound;exfiltration
exfiltration;T1567
APT19;persistence
persistence;T1547.001
APT19;privilege-escalation
privilege-escalation;T1547.001
Sandworm Team;defense-evasion
defense-evasion;T1027.010
Turla;defense-evasion
defense-evasion;T1112
Turla;discovery
discovery;T1069.001
APT28;reconnaissance
reconnaissance;T1589.001
HAFNIUM;command-and-control
command-and-control;T1105
Turla;defense-evasion
defense-evasion;T1140
APT5;persistence
persistence;T1136.001
Magic Hound;reconnaissance
reconnaissance;T1589.001
HAFNIUM;resource-development
resource-development;T1583.006
MuddyWater;persistence
persistence;T1137.001
TA2541;persistence
persistence;T1547.001
TA2541;privilege-escalation
privilege-escalation;T1547.001
MuddyWater;persistence
persistence;T1574.002
MuddyWater;privilege-escalation
privilege-escalation;T1574.002
MuddyWater;defense-evasion
defense-evasion;T1574.002
Sidewinder;execution
execution;T1203
Transparent Tribe;resource-development
resource-development;T1608.004
Dragonfly;collection
collection;T1113
APT28;defense-evasion
defense-evasion;T1564.001
Confucius;initial-access
initial-access;T1566.002
Threat Group-3390;privilege-escalation
privilege-escalation;T1068
Tonto Team;discovery
discovery;T1135
Gamaredon Group;impact
impact;T1491.001
Gamaredon Group;resource-development
resource-development;T1583.003
Magic Hound;persistence
persistence;T1547.001
Magic Hound;privilege-escalation
privilege-escalation;T1547.001
APT28;resource-development
resource-development;T1583.003
Threat Group-3390;exfiltration
exfiltration;T1030
Turla;resource-development
resource-development;T1588.002
TA2541;command-and-control
command-and-control;T1573.002
HAFNIUM;collection
collection;T1560.001
Axiom;command-and-control
command-and-control;T1001.002
Turla;execution
execution;T1059.007
Elderwood;defense-evasion
defense-evasion;T1027.013
Sidewinder;discovery
discovery;T1518.001
APT28;resource-development
resource-development;T1583.001
Gamaredon Group;command-and-control
command-and-control;T1001
Turla;defense-evasion
defense-evasion;T1134.002
Turla;privilege-escalation
privilege-escalation;T1134.002
Dragonfly;defense-evasion
defense-evasion;T1564.002
Sidewinder;defense-evasion
defense-evasion;T1218.005
Mofang;initial-access
initial-access;T1566.002
WIRTE;execution
execution;T1059.005
Machete;execution
execution;T1204.002
TA2541;defense-evasion
defense-evasion;T1562.001
Dragonfly;persistence
persistence;T1505.003
APT28;defense-evasion
defense-evasion;T1070.006
Sandworm Team;reconnaissance
reconnaissance;T1595.002
Sidewinder;reconnaissance
reconnaissance;T1598.003
Turla;defense-evasion
defense-evasion;T1562.001
Gamaredon Group;lateral-movement
lateral-movement;T1534
APT28;command-and-control
command-and-control;T1090.002
Sidewinder;discovery
discovery;T1124
Magic Hound;execution
execution;T1059.001
Magic Hound;discovery
discovery;T1016.002
Magic Hound;resource-development
resource-development;T1588.002
Darkhotel;defense-evasion
defense-evasion;T1497.002
Darkhotel;discovery
discovery;T1497.002
Fox Kitten;collection
collection;T1530
Sidewinder;initial-access
initial-access;T1566.002
Threat Group-3390;initial-access
initial-access;T1190
APT19;execution
execution;T1059.001
Elderwood;execution
execution;T1204.002
Sandworm Team;resource-development
resource-development;T1585.001
HAFNIUM;collection
collection;T1005
Gamaredon Group;execution
execution;T1047
Transparent Tribe;execution
execution;T1204.002
Darkhotel;defense-evasion
defense-evasion;T1027.013
Magic Hound;resource-development
resource-development;T1584.001
Fox Kitten;discovery
discovery;T1018
Turla;execution
execution;T1059.005
Threat Group-3390;discovery
discovery;T1046
Dragonfly;execution
execution;T1204.002
Ke3chang;command-and-control
command-and-control;T1105
APT28;initial-access
initial-access;T1566.001
Ke3chang;discovery
discovery;T1087.001
Axiom;collection
collection;T1005
Gamaredon Group;discovery
discovery;T1083
Dragonfly;reconnaissance
reconnaissance;T1591.002
APT28;execution
execution;T1059.001
Tonto Team;persistence
persistence;T1574.001
Tonto Team;privilege-escalation
privilege-escalation;T1574.001
Tonto Team;defense-evasion
defense-evasion;T1574.001
APT28;exfiltration
exfiltration;T1048.002
Transparent Tribe;defense-evasion
defense-evasion;T1027.013
APT5;defense-evasion
defense-evasion;T1070.006
Threat Group-3390;execution
execution;T1053.002
Threat Group-3390;persistence
persistence;T1053.002
Threat Group-3390;privilege-escalation
privilege-escalation;T1053.002
WIRTE;execution
execution;T1204.002
Threat Group-3390;defense-evasion
defense-evasion;T1055.012
Threat Group-3390;privilege-escalation
privilege-escalation;T1055.012
Magic Hound;execution
execution;T1059.003
MuddyWater;resource-development
resource-development;T1588.002
Sandworm Team;resource-development
resource-development;T1586.001
APT5;lateral-movement
lateral-movement;T1021.001
APT28;persistence
persistence;T1547.001
APT28;privilege-escalation
privilege-escalation;T1547.001
Sandworm Team;command-and-control
command-and-control;T1132.001
Dragonfly;defense-evasion
defense-evasion;T1078
Dragonfly;persistence
persistence;T1078
Dragonfly;privilege-escalation
privilege-escalation;T1078
Dragonfly;initial-access
initial-access;T1078
Turla;privilege-escalation
privilege-escalation;T1546.013
Turla;persistence
persistence;T1546.013
MuddyWater;defense-evasion
defense-evasion;T1218.005
Ke3chang;discovery
discovery;T1033
Magic Hound;command-and-control
command-and-control;T1572
WIRTE;defense-evasion
