threat-crank.py 0.2.1
I: searching for regions that match .* america.*|.* united states.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v19.0/enterprise-attack/enterprise-attack.json
FIN7;execution
execution;T1204.001
UNC3886;stealth
stealth;T1027.005
UNC3886;reconnaissance
reconnaissance;T1681
Fox Kitten;command-and-control
command-and-control;T1105
Fox Kitten;execution
execution;T1059
Inception;stealth
stealth;T1027.013
Malteiro;execution
execution;T1204.002
Earth Lusca;resource-development
resource-development;T1583.006
Kimsuky;stealth
stealth;T1678
Play;exfiltration
exfiltration;T1030
Ember Bear;discovery
discovery;T1018
Ke3chang;collection
collection;T1114.002
APT39;discovery
discovery;T1046
MuddyWater;initial-access
initial-access;T1566.002
Ember Bear;credential-access
credential-access;T1003
Kimsuky;collection
collection;T1005
Mustang Panda;discovery
discovery;T1016
VOID MANTICORE;collection
collection;T1113
APT39;persistence
persistence;T1547.001
APT39;privilege-escalation
privilege-escalation;T1547.001
FIN10;stealth
stealth;T1070.004
Kimsuky;resource-development
resource-development;T1587.001
Kimsuky;resource-development
resource-development;T1583
VOID MANTICORE;credential-access
credential-access;T1110.001
UNC3886;execution
execution;T1059.012
APT39;command-and-control
command-and-control;T1090.002
MuddyWater;persistence
persistence;T1137.001
Gorgon Group;stealth
stealth;T1055.012
Gorgon Group;privilege-escalation
privilege-escalation;T1055.012
FIN7;defense-impairment
defense-impairment;T1553.002
MuddyWater;stealth
stealth;T1574.001
MuddyWater;execution
execution;T1574.001
Kimsuky;lateral-movement
lateral-movement;T1021.001
APT39;stealth
stealth;T1140
FIN7;stealth
stealth;T1078
FIN7;persistence
persistence;T1078
FIN7;privilege-escalation
privilege-escalation;T1078
FIN7;initial-access
initial-access;T1078
BlackByte;discovery
discovery;T1082
Kimsuky;resource-development
resource-development;T1585.002
Tonto Team;discovery
discovery;T1135
Kimsuky;initial-access
initial-access;T1566
FIN13;resource-development
resource-development;T1587.001
Earth Lusca;stealth
stealth;T1027.003
Sea Turtle;resource-development
resource-development;T1583
Kimsuky;defense-impairment
defense-impairment;T1685
FIN13;stealth
stealth;T1078.001
FIN13;persistence
persistence;T1078.001
FIN13;privilege-escalation
privilege-escalation;T1078.001
FIN13;initial-access
initial-access;T1078.001
VOID MANTICORE;collection
collection;T1119
VOID MANTICORE;impact
impact;T1561.001
Gorgon Group;defense-impairment
defense-impairment;T1685
Play;discovery
discovery;T1016
BlackByte;discovery
discovery;T1016
UNC3886;discovery
discovery;T1083
UNC3886;stealth
stealth;T1078.001
UNC3886;persistence
persistence;T1078.001
UNC3886;privilege-escalation
privilege-escalation;T1078.001
UNC3886;initial-access
initial-access;T1078.001
FIN13;command-and-control
command-and-control;T1572
BlackByte;discovery
discovery;T1046
Molerats;stealth
stealth;T1218.007
APT39;collection
collection;T1056.001
APT39;credential-access
credential-access;T1056.001
Kimsuky;execution
execution;T1204.002
APT39;collection
collection;T1005
BlackByte;command-and-control
command-and-control;T1105
Earth Lusca;resource-development
resource-development;T1608.001
Sowbug;discovery
discovery;T1083
Kimsuky;credential-access
credential-access;T1040
Kimsuky;discovery
discovery;T1040
APT39;execution
execution;T1059.001
Kimsuky;initial-access
initial-access;T1566.002
APT39;collection
collection;T1115
Machete;execution
execution;T1204.002
APT39;credential-access
credential-access;T1003
FIN13;lateral-movement
lateral-movement;T1021.006
BlackByte;discovery
discovery;T1482
Ember Bear;command-and-control
command-and-control;T1090.003
Inception;resource-development
resource-development;T1588.002
BlackByte;defense-impairment
defense-impairment;T1686
FIN13;persistence
persistence;T1133
FIN13;initial-access
initial-access;T1133
Kimsuky;collection
collection;T1056.003
Kimsuky;credential-access
credential-access;T1056.003
Fox Kitten;collection
collection;T1530
Inception;persistence
persistence;T1547.001
Inception;privilege-escalation
privilege-escalation;T1547.001
Earth Lusca;persistence
persistence;T1098.004
Earth Lusca;privilege-escalation
privilege-escalation;T1098.004
FIN7;execution
execution;T1059
Fox Kitten;discovery
discovery;T1018
APT-C-36;resource-development
resource-development;T1583.001
Earth Lusca;credential-access
credential-access;T1003.006
Ke3chang;command-and-control
command-and-control;T1105
Kimsuky;credential-access
credential-access;T1539
Ke3chang;discovery
discovery;T1087.001
FIN7;lateral-movement
lateral-movement;T1021.004
Kimsuky;resource-development
resource-development;T1588.002
FIN13;discovery
discovery;T1087.002
Mustang Panda;resource-development
resource-development;T1608.001
Ember Bear;collection
collection;T1114
APT33;credential-access
credential-access;T1552.001
Inception;command-and-control
command-and-control;T1102
Tonto Team;stealth
stealth;T1574.001
Tonto Team;execution
execution;T1574.001
APT39;defense-impairment
