threat-crank.py 0.2.1
I: searching for regions that match .* europe.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v6.1/enterprise-attack/enterprise-attack.json
Cobalt Group;lateral-movement
lateral-movement;T1076
lateral-movement;CAPEC-555
Cobalt Group;defense-evasion
defense-evasion;T1191
Cobalt Group;execution
execution;T1191
Cobalt Group;defense-evasion
defense-evasion;T1108
Cobalt Group;persistence
persistence;T1108
Leviathan;execution
execution;T1059
MuddyWater;defense-evasion
defense-evasion;T1036
defense-evasion;CAPEC-177
Molerats;credential-access
credential-access;T1003
MuddyWater;persistence
persistence;T1060
persistence;CAPEC-270
MuddyWater;initial-access
initial-access;T1193
initial-access;CAPEC-163
Cobalt Group;command-and-control
command-and-control;T1071
Cobalt Group;execution
execution;T1053
execution;CAPEC-557
Cobalt Group;persistence
persistence;T1053
persistence;CAPEC-557
Cobalt Group;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
MuddyWater;defense-evasion
defense-evasion;T1064
MuddyWater;execution
execution;T1064
Cobalt Group;execution
execution;T1204
Cobalt Group;initial-access
initial-access;T1192
initial-access;CAPEC-163
Cobalt Group;discovery
discovery;T1046
discovery;CAPEC-300
Dust Storm;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
Leviathan;defense-evasion
defense-evasion;T1197
Leviathan;persistence
persistence;T1197
Cobalt Group;persistence
persistence;T1050
persistence;CAPEC-550
Cobalt Group;privilege-escalation
privilege-escalation;T1050
privilege-escalation;CAPEC-550
Leviathan;defense-evasion
defense-evasion;T1117
Leviathan;execution
execution;T1117
MuddyWater;credential-access
credential-access;T1003
Leviathan;defense-evasion
defense-evasion;T1064
Leviathan;execution
execution;T1064
MuddyWater;discovery
discovery;T1033
discovery;CAPEC-577
Leviathan;defense-evasion
defense-evasion;T1140
Leviathan;execution
execution;T1203
Cobalt Group;command-and-control
command-and-control;T1105
Cobalt Group;lateral-movement
lateral-movement;T1105
Cobalt Group;defense-evasion
defense-evasion;T1088
Cobalt Group;privilege-escalation
privilege-escalation;T1088
Leviathan;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
MuddyWater;execution
execution;T1047
MuddyWater;collection
collection;T1113
collection;CAPEC-648
Cobalt Group;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
Leviathan;collection
collection;T1074
MuddyWater;defense-evasion
defense-evasion;T1088
MuddyWater;privilege-escalation
privilege-escalation;T1088
Leviathan;execution
execution;T1086
Leviathan;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
Leviathan;persistence
persistence;T1078
persistence;CAPEC-560
Leviathan;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
Leviathan;initial-access
initial-access;T1078
initial-access;CAPEC-560
Leviathan;persistence
persistence;T1060
persistence;CAPEC-270
Leviathan;command-and-control
command-and-control;T1105
Leviathan;lateral-movement
lateral-movement;T1105
Orangeworm;lateral-movement
lateral-movement;T1077
lateral-movement;CAPEC-561
Cobalt Group;privilege-escalation
privilege-escalation;T1068
Cobalt Group;initial-access
initial-access;T1193
initial-access;CAPEC-163
Leviathan;execution
execution;T1047
Leviathan;persistence
persistence;T1023
persistence;CAPEC-132
Cobalt Group;defense-evasion
defense-evasion;T1055
defense-evasion;CAPEC-640
Cobalt Group;privilege-escalation
privilege-escalation;T1055
privilege-escalation;CAPEC-640
Cobalt Group;defense-evasion
defense-evasion;T1117
Cobalt Group;execution
execution;T1117
Leviathan;command-and-control
command-and-control;T1102
Leviathan;defense-evasion
defense-evasion;T1102
Dust Storm;collection
collection;T1005
Leviathan;persistence
persistence;T1084
Molerats;discovery
discovery;T1057
discovery;CAPEC-573
MuddyWater;defense-evasion
defense-evasion;T1140
Leviathan;initial-access
initial-access;T1193
initial-access;CAPEC-163
Cobalt Group;defense-evasion
defense-evasion;T1107
MuddyWater;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
MuddyWater;defense-evasion
defense-evasion;T1085
MuddyWater;execution
execution;T1085
Molerats;defense-evasion
defense-evasion;T1116
Orangeworm;command-and-control
command-and-control;T1071
Cobalt Group;execution
execution;T1173
Cobalt Group;command-and-control
command-and-control;T1219
MuddyWater;defense-evasion
defense-evasion;T1191
MuddyWater;execution
execution;T1191
Leviathan;initial-access
initial-access;T1192
initial-access;CAPEC-163
Cobalt Group;persistence
persistence;T1060
persistence;CAPEC-270
Leviathan;defense-evasion
defense-evasion;T1009
defense-evasion;CAPEC-572
Leviathan;execution
execution;T1204
Cobalt Group;execution
execution;T1203
MuddyWater;execution
execution;T1204
MuddyWater;execution
execution;T1173
Cobalt Group;lateral-movement
lateral-movement;T1037
lateral-movement;CAPEC-564
Cobalt Group;persistence
persistence;T1037
persistence;CAPEC-564
Cobalt Group;command-and-control
command-and-control;T1032
MuddyWater;discovery
discovery;T1063
MuddyWater;execution
execution;T1059
Cobalt Group;discovery
discovery;T1063
Cobalt Group;defense-evasion
defense-evasion;T1064
Cobalt Group;execution
execution;T1064
MuddyWater;command-and-control
command-and-control;T1105
MuddyWater;lateral-movement
lateral-movement;T1105
MuddyWater;command-and-control
command-and-control;T1090
MuddyWater;defense-evasion
defense-evasion;T1090
Dust Storm;discovery
discovery;T1083
Cobalt Group;defense-evasion
defense-evasion;T1220
Cobalt Group;execution
execution;T1220
Cobalt Group;execution
execution;T1086
MuddyWater;discovery
discovery;T1057
discovery;CAPEC-573
MuddyWater;exfiltration
exfiltration;T1002
Leviathan;defense-evasion
defense-evasion;T1116
MuddyWater;credential-access
credential-access;T1081
credential-access;CAPEC-639
MuddyWater;lateral-movement
lateral-movement;T1175
MuddyWater;execution
execution;T1175
MuddyWater;defense-evasion
defense-evasion;T1170
MuddyWater;execution
execution;T1170
Cobalt Group;execution
execution;T1059
MuddyWater;discovery
discovery;T1082
discovery;CAPEC-312
MuddyWater;execution
execution;T1086
MuddyWater;discovery
discovery;T1083
MuddyWater;discovery
discovery;T1016
discovery;CAPEC-309
Cobalt Group;defense-evasion
defense-evasion;T1218
Cobalt Group;execution
execution;T1218
Leviathan;lateral-movement
lateral-movement;T1021
lateral-movement;CAPEC-555
Leviathan;credential-access
credential-access;T1003
Leviathan;lateral-movement
lateral-movement;T1076
lateral-movement;CAPEC-555
Leviathan;persistence
persistence;T1100
persistence;CAPEC-650
Leviathan;privilege-escalation
privilege-escalation;T1100
privilege-escalation;CAPEC-650
MuddyWater;defense-evasion
defense-evasion;T1500
MuddyWater;command-and-control
command-and-control;T1104
MuddyWater;credential-access
credential-access;T1503
