threat-crank.py 0.2.1
I: searching for industries that match .* pharma.*|.* health.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v11.0/enterprise-attack/enterprise-attack.json
Operation Wocao;persistence
persistence;T1505.003
persistence;CAPEC-650
FIN4;collection
collection;T1056.001
collection;CAPEC-568
FIN4;credential-access
credential-access;T1056.001
credential-access;CAPEC-568
Operation Wocao;credential-access
credential-access;T1003.006
Turla;privilege-escalation
privilege-escalation;T1546.003
Turla;persistence
persistence;T1546.003
Wizard Spider;execution
execution;T1204.002
Wizard Spider;execution
execution;T1204.001
FIN4;initial-access
initial-access;T1566.002
initial-access;CAPEC-163
APT19;persistence
persistence;T1547.001
persistence;CAPEC-270
APT19;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
Tropic Trooper;discovery
discovery;T1057
discovery;CAPEC-573
APT41;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
Wizard Spider;execution
execution;T1569.002
Whitefly;resource-development
resource-development;T1588.002
APT41;persistence
persistence;T1543.003
persistence;CAPEC-478
persistence;CAPEC-550
persistence;CAPEC-551
APT41;privilege-escalation
privilege-escalation;T1543.003
privilege-escalation;CAPEC-478
privilege-escalation;CAPEC-550
privilege-escalation;CAPEC-551
Magic Hound;command-and-control
command-and-control;T1102.002
Leviathan;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
Wizard Spider;discovery
discovery;T1033
discovery;CAPEC-577
Tropic Trooper;discovery
discovery;T1049
Fox Kitten;execution
execution;T1059.001
Leviathan;execution
execution;T1059.001
APT41;execution
execution;T1059.003
Tropic Trooper;defense-evasion
defense-evasion;T1070.004
Magic Hound;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
APT41;persistence
persistence;T1133
persistence;CAPEC-555
APT41;initial-access
initial-access;T1133
initial-access;CAPEC-555
Tonto Team;command-and-control
command-and-control;T1105
Fox Kitten;credential-access
credential-access;T1003.001
Wizard Spider;defense-evasion
defense-evasion;T1553.002
Turla;persistence
persistence;T1547.001
persistence;CAPEC-270
Turla;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
APT41;defense-evasion
defense-evasion;T1014
defense-evasion;CAPEC-552
Operation Wocao;defense-evasion
defense-evasion;T1562.004
Magic Hound;collection
collection;T1113
collection;CAPEC-648
Fox Kitten;discovery
discovery;T1018
discovery;CAPEC-292
Turla;discovery
discovery;T1007
discovery;CAPEC-574
Turla;initial-access
initial-access;T1189
APT19;defense-evasion
defense-evasion;T1218.011
Magic Hound;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
Leviathan;resource-development
resource-development;T1586.001
APT41;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
APT41;persistence
persistence;T1574.006
persistence;CAPEC-13
persistence;CAPEC-640
APT41;privilege-escalation
privilege-escalation;T1574.006
privilege-escalation;CAPEC-13
privilege-escalation;CAPEC-640
APT41;defense-evasion
defense-evasion;T1574.006
defense-evasion;CAPEC-13
