threat-crank.py 0.2.1
I: searching for regions that match .* india.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v12.0/enterprise-attack/enterprise-attack.json
SideCopy;reconnaissance
reconnaissance;T1598.002
SideCopy;defense-evasion
defense-evasion;T1218.005
Patchwork;defense-evasion
defense-evasion;T1036.005
defense-evasion;CAPEC-177
Patchwork;execution
execution;T1559.002
Sidewinder;execution
execution;T1059.005
SideCopy;discovery
discovery;T1016
discovery;CAPEC-309
Patchwork;execution
execution;T1059.001
APT37;discovery
discovery;T1082
discovery;CAPEC-312
Sidewinder;defense-evasion
defense-evasion;T1036.005
defense-evasion;CAPEC-177
Patchwork;execution
execution;T1053.005
Patchwork;persistence
persistence;T1053.005
Patchwork;privilege-escalation
privilege-escalation;T1053.005
APT37;discovery
discovery;T1057
discovery;CAPEC-573
Patchwork;persistence
persistence;T1547.001
persistence;CAPEC-270
Patchwork;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
APT37;discovery
discovery;T1033
discovery;CAPEC-577
APT37;execution
execution;T1204.002
SideCopy;execution
execution;T1204.002
SideCopy;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
SideCopy;persistence
persistence;T1574.002
persistence;CAPEC-641
SideCopy;privilege-escalation
privilege-escalation;T1574.002
privilege-escalation;CAPEC-641
SideCopy;defense-evasion
defense-evasion;T1574.002
defense-evasion;CAPEC-641
Sidewinder;execution
execution;T1059.007
Patchwork;collection
collection;T1560
Patchwork;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
Sidewinder;command-and-control
command-and-control;T1105
Patchwork;defense-evasion
defense-evasion;T1027.001
defense-evasion;CAPEC-572
defense-evasion;CAPEC-655
APT37;collection
collection;T1123
collection;CAPEC-634
Patchwork;credential-access
credential-access;T1555.003
SideCopy;discovery
discovery;T1518
discovery;CAPEC-580
Sidewinder;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
Sidewinder;collection
collection;T1119
Transparent Tribe;defense-evasion
defense-evasion;T1564.001
Patchwork;defense-evasion
defense-evasion;T1112
defense-evasion;CAPEC-203
Sidewinder;execution
execution;T1559.002
Sidewinder;persistence
persistence;T1574.002
persistence;CAPEC-641
Sidewinder;privilege-escalation
privilege-escalation;T1574.002
privilege-escalation;CAPEC-641
Sidewinder;defense-evasion
defense-evasion;T1574.002
defense-evasion;CAPEC-641
APT37;execution
execution;T1203
APT37;impact
impact;T1561.002
Sidewinder;discovery
discovery;T1518
discovery;CAPEC-580
Patchwork;defense-evasion
defense-evasion;T1197
