threat-crank.py 0.2.1
I: searching for regions that match .* india.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v2.0/enterprise-attack/enterprise-attack.json
APT37;initial-access
initial-access;T1193
APT37;initial-access
initial-access;T1189
APT37;command-and-control
command-and-control;T1102
APT37;defense-evasion
defense-evasion;T1102
APT37;command-and-control
command-and-control;T1105
APT37;lateral-movement
lateral-movement;T1105
APT37;defense-evasion
defense-evasion;T1107
APT37;persistence
persistence;T1060
APT37;collection
collection;T1123
APT37;execution
execution;T1059
APT37;credential-access
credential-access;T1003
APT37;command-and-control
command-and-control;T1094
APT37;collection
collection;T1005
APT37;execution
execution;T1203
APT37;execution
execution;T1173
APT37;command-and-control
command-and-control;T1043
APT37;defense-evasion
defense-evasion;T1116
APT37;execution
execution;T1204
Patchwork;defense-evasion
defense-evasion;T1088
Patchwork;privilege-escalation
privilege-escalation;T1088
Patchwork;execution
execution;T1059
Patchwork;collection
collection;T1005
Patchwork;execution
execution;T1086
Patchwork;persistence
persistence;T1060
Patchwork;lateral-movement
lateral-movement;T1076
Patchwork;command-and-control
command-and-control;T1132
Patchwork;discovery
discovery;T1082
Patchwork;discovery
discovery;T1033
Patchwork;credential-access
credential-access;T1003
Patchwork;discovery
discovery;T1063
Patchwork;defense-evasion
defense-evasion;T1036
Patchwork;discovery
discovery;T1083
Patchwork;defense-evasion
defense-evasion;T1093
Patchwork;defense-evasion
defense-evasion;T1045
Patchwork;command-and-control
command-and-control;T1105
Patchwork;lateral-movement
lateral-movement;T1105
Patchwork;command-and-control
command-and-control;T1102
Patchwork;defense-evasion
defense-evasion;T1102
Patchwork;initial-access
initial-access;T1193
Patchwork;initial-access
initial-access;T1192
Patchwork;initial-access
initial-access;T1189
Patchwork;execution
execution;T1203
