threat-crank.py 0.2.1
I: searching for regions that match .* israel.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v11.3/enterprise-attack/enterprise-attack.json
CopyKittens;resource-development
resource-development;T1588.002
CopyKittens;defense-evasion
defense-evasion;T1564.003
CopyKittens;collection
collection;T1560.001
CopyKittens;defense-evasion
defense-evasion;T1218.011
CopyKittens;execution
execution;T1059.001
CopyKittens;defense-evasion
defense-evasion;T1553.002
CopyKittens;collection
collection;T1560.003
