threat-crank.py 0.2.1
I: searching for industries that match .* credit.*|.* financ.*|.* bank.*|.* trading.*|.* stocks.*|.* forex.*|.* payment.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v3.0/enterprise-attack/enterprise-attack.json
APT19;defense-evasion
defense-evasion;T1064
APT19;execution
execution;T1064
APT19;defense-evasion
defense-evasion;T1085
APT19;execution
execution;T1085
APT19;discovery
discovery;T1016
discovery;CAPEC-309
APT19;defense-evasion
defense-evasion;T1112
Carbanak;defense-evasion
defense-evasion;T1036
Cobalt Group;execution
execution;T1204
Cobalt Group;execution
execution;T1086
Cobalt Group;defense-evasion
defense-evasion;T1117
Cobalt Group;execution
execution;T1117
Cobalt Group;persistence
persistence;T1060
persistence;CAPEC-270
Cobalt Group;defense-evasion
defense-evasion;T1055
defense-evasion;CAPEC-242
Cobalt Group;privilege-escalation
privilege-escalation;T1055
privilege-escalation;CAPEC-242
Deep Panda;execution
execution;T1047
Deep Panda;defense-evasion
defense-evasion;T1066
APT19;discovery
discovery;T1082
discovery;CAPEC-311
APT19;execution
execution;T1204
APT19;discovery
discovery;T1033
discovery;CAPEC-577
FIN10;defense-evasion
defense-evasion;T1064
FIN10;execution
execution;T1064
FIN10;defense-evasion
defense-evasion;T1107
FIN5;collection
collection;T1074
FIN5;defense-evasion
defense-evasion;T1070
defense-evasion;CAPEC-93
FIN6;execution
execution;T1053
execution;CAPEC-557
FIN6;persistence
persistence;T1053
persistence;CAPEC-557
FIN6;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
FIN6;discovery
discovery;T1018
FIN6;collection
collection;T1074
FIN7;defense-evasion
defense-evasion;T1036
FIN7;defense-evasion
defense-evasion;T1116
FIN7;execution
execution;T1204
FIN7;persistence
persistence;T1023
FIN8;privilege-escalation
privilege-escalation;T1068
privilege-escalation;CAPEC-69
FIN8;lateral-movement
lateral-movement;T1077
lateral-movement;CAPEC-561
FIN8;command-and-control
command-and-control;T1043
FIN8;defense-evasion
defense-evasion;T1064
FIN8;execution
execution;T1064
FIN8;execution
execution;T1204
GCMAN;lateral-movement
lateral-movement;T1021
lateral-movement;CAPEC-555
Carbanak;defense-evasion
defense-evasion;T1089
defense-evasion;CAPEC-578
Cobalt Group;defense-evasion
defense-evasion;T1191
Cobalt Group;execution
execution;T1191
Cobalt Group;command-and-control
command-and-control;T1071
Cobalt Group;initial-access
initial-access;T1192
initial-access;CAPEC-163
Cobalt Group;persistence
persistence;T1050
persistence;CAPEC-550
Cobalt Group;privilege-escalation
privilege-escalation;T1050
privilege-escalation;CAPEC-550
Cobalt Group;lateral-movement
lateral-movement;T1076
lateral-movement;CAPEC-555
