threat-crank.py 0.2.1
I: searching for regions that match .* afric.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v11.0/enterprise-attack/enterprise-attack.json
APT39;credential-access
credential-access;T1003
APT39;persistence
persistence;T1547.001
APT39;privilege-escalation
privilege-escalation;T1547.001
Fox Kitten;execution
execution;T1059.001
APT39;execution
execution;T1059
Inception;resource-development
resource-development;T1588.002
Fox Kitten;credential-access
credential-access;T1003.001
APT39;resource-development
resource-development;T1588.002
APT39;collection
collection;T1056
APT39;credential-access
credential-access;T1056
Inception;collection
collection;T1005
BackdoorDiplomacy;resource-development
resource-development;T1588.001
Fox Kitten;discovery
discovery;T1018
Inception;credential-access
credential-access;T1555.003
APT39;execution
execution;T1053.005
APT39;persistence
persistence;T1053.005
APT39;privilege-escalation
privilege-escalation;T1053.005
Inception;command-and-control
command-and-control;T1071.001
Inception;command-and-control
command-and-control;T1573.001
Fox Kitten;collection
collection;T1560.001
Fox Kitten;lateral-movement
lateral-movement;T1021.005
Inception;defense-evasion
defense-evasion;T1027
APT39;collection
collection;T1113
Fox Kitten;execution
execution;T1059
APT39;credential-access
credential-access;T1555
Fox Kitten;collection
collection;T1039
Inception;persistence
persistence;T1547.001
Inception;privilege-escalation
privilege-escalation;T1547.001
APT39;command-and-control
command-and-control;T1090.002
APT39;discovery
discovery;T1046
BackdoorDiplomacy;discovery
discovery;T1120
Fox Kitten;lateral-movement
lateral-movement;T1210
Inception;discovery
discovery;T1082
BackdoorDiplomacy;persistence
persistence;T1574.001
BackdoorDiplomacy;privilege-escalation
privilege-escalation;T1574.001
BackdoorDiplomacy;defense-evasion
defense-evasion;T1574.001
BackdoorDiplomacy;command-and-control
command-and-control;T1105
APT39;command-and-control
command-and-control;T1071.004
Fox Kitten;discovery
discovery;T1012
BackdoorDiplomacy;defense-evasion
defense-evasion;T1036.005
APT39;command-and-control
command-and-control;T1102.002
APT39;defense-evasion
defense-evasion;T1197
APT39;persistence
persistence;T1197
APT39;execution
execution;T1059.006
Inception;defense-evasion
defense-evasion;T1218.005
Fox Kitten;discovery
discovery;T1087.002
APT39;discovery
discovery;T1083
Fox Kitten;persistence
persistence;T1136.001
Inception;execution
execution;T1059.005
Fox Kitten;defense-evasion
defense-evasion;T1036.004
APT39;execution
execution;T1204.001
APT39;persistence
persistence;T1547.009
APT39;privilege-escalation
privilege-escalation;T1547.009
BackdoorDiplomacy;resource-development
resource-development;T1588.002
Fox Kitten;collection
collection;T1005
APT39;command-and-control
command-and-control;T1090.001
Fox Kitten;discovery
discovery;T1217
BackdoorDiplomacy;defense-evasion
defense-evasion;T1027
Inception;discovery
discovery;T1069.002
CostaRicto;command-and-control
command-and-control;T1572
APT39;initial-access
initial-access;T1190
Fox Kitten;lateral-movement
lateral-movement;T1021.001
APT39;initial-access
initial-access;T1566.002
Fox Kitten;execution
execution;T1059.003
Fox Kitten;command-and-control
command-and-control;T1572
APT39;discovery
discovery;T1012
Inception;defense-evasion
defense-evasion;T1221
BackdoorDiplomacy;command-and-control
command-and-control;T1095
Fox Kitten;privilege-escalation
privilege-escalation;T1546.008
Fox Kitten;persistence
persistence;T1546.008
APT39;execution
execution;T1204.002
APT39;persistence
persistence;T1136.001
BackdoorDiplomacy;defense-evasion
defense-evasion;T1055.001
BackdoorDiplomacy;privilege-escalation
privilege-escalation;T1055.001
Fox Kitten;defense-evasion
defense-evasion;T1078
Fox Kitten;persistence
persistence;T1078
Fox Kitten;privilege-escalation
privilege-escalation;T1078
Fox Kitten;initial-access
initial-access;T1078
APT39;lateral-movement
lateral-movement;T1021.004
Fox Kitten;credential-access
credential-access;T1552.001
Fox Kitten;collection
collection;T1213
Inception;discovery
discovery;T1518
Fox Kitten;credential-access
credential-access;T1110
BackdoorDiplomacy;discovery
discovery;T1049
APT39;collection
collection;T1115
APT39;discovery
discovery;T1033
APT39;collection
collection;T1005
Inception;execution
execution;T1204.002
Fox Kitten;credential-access
credential-access;T1003.003
APT39;defense-evasion
defense-evasion;T1553.006
Fox Kitten;resource-development
resource-development;T1585
Fox Kitten;command-and-control
command-and-control;T1090
APT39;defense-evasion
defense-evasion;T1078
APT39;persistence
persistence;T1078
APT39;privilege-escalation
privilege-escalation;T1078
APT39;initial-access
initial-access;T1078
Fox Kitten;command-and-control
command-and-control;T1105
APT39;persistence
persistence;T1505.003
Inception;command-and-control
command-and-control;T1090.003
APT39;defense-evasion
defense-evasion;T1027.002
APT39;privilege-escalation
privilege-escalation;T1546.010
APT39;persistence
persistence;T1546.010
Fox Kitten;command-and-control
command-and-control;T1102
APT39;credential-access
credential-access;T1003.001
Inception;defense-evasion
defense-evasion;T1218.010
Fox Kitten;credential-access
credential-access;T1555.005
CostaRicto;command-and-control
command-and-control;T1090.003
APT39;lateral-movement
lateral-movement;T1021.001
Fox Kitten;discovery
discovery;T1087.001
APT39;discovery
discovery;T1018
APT39;execution
execution;T1059.001
CostaRicto;execution
execution;T1053.005
CostaRicto;persistence
persistence;T1053.005
CostaRicto;privilege-escalation
privilege-escalation;T1053.005
APT39;execution
execution;T1059.005
Fox Kitten;collection
collection;T1530
APT39;defense-evasion
defense-evasion;T1036.005
Fox Kitten;discovery
discovery;T1083
APT39;collection
collection;T1560.001
APT39;exfiltration
exfiltration;T1041
Fox Kitten;defense-evasion
defense-evasion;T1036.005
