threat-crank.py 0.2.1
I: searching for industries that match .* factory.*|.* manufactur.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v12.0/enterprise-attack/enterprise-attack.json
BRONZE BUTLER;execution
execution;T1204.002
LAPSUS$;collection
collection;T1114.003
Threat Group-3390;discovery
discovery;T1033
discovery;CAPEC-577
APT-C-36;command-and-control
command-and-control;T1105
APT18;execution
execution;T1053.002
APT18;persistence
persistence;T1053.002
APT18;privilege-escalation
privilege-escalation;T1053.002
POLONIUM;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
POLONIUM;persistence
persistence;T1078
persistence;CAPEC-560
POLONIUM;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
POLONIUM;initial-access
initial-access;T1078
initial-access;CAPEC-560
Leviathan;exfiltration
exfiltration;T1041
Leviathan;defense-evasion
defense-evasion;T1218.010
Threat Group-3390;exfiltration
exfiltration;T1030
APT18;defense-evasion
defense-evasion;T1027
defense-evasion;CAPEC-267
Elderwood;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
Fox Kitten;execution
execution;T1059.003
BRONZE BUTLER;collection
collection;T1560.001
LAPSUS$;privilege-escalation
privilege-escalation;T1068
Axiom;lateral-movement
lateral-movement;T1563.002
BRONZE BUTLER;execution
execution;T1059.005
APT19;command-and-control
command-and-control;T1132.001
Leviathan;collection
collection;T1074.002
APT-C-36;command-and-control
command-and-control;T1571
LAPSUS$;impact
impact;T1531
BRONZE BUTLER;credential-access
credential-access;T1003.001
Leviathan;execution
execution;T1559.002
Fox Kitten;lateral-movement
lateral-movement;T1021.001
lateral-movement;CAPEC-555
Fox Kitten;collection
collection;T1560.001
Fox Kitten;collection
collection;T1213
LAPSUS$;reconnaissance
reconnaissance;T1593.003
Threat Group-3390;initial-access
initial-access;T1189
LAPSUS$;discovery
discovery;T1087.002
discovery;CAPEC-575
Threat Group-3390;discovery
discovery;T1018
discovery;CAPEC-292
Leviathan;defense-evasion
defense-evasion;T1197
Leviathan;persistence
persistence;T1197
BRONZE BUTLER;execution
execution;T1059.006
Leviathan;command-and-control
command-and-control;T1105
APT18;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
BRONZE BUTLER;discovery
discovery;T1007
discovery;CAPEC-574
Leviathan;execution
execution;T1203
APT-C-36;execution
execution;T1053.005
APT-C-36;persistence
persistence;T1053.005
APT-C-36;privilege-escalation
privilege-escalation;T1053.005
LAPSUS$;credential-access
credential-access;T1111
Threat Group-3390;collection
collection;T1005
Axiom;lateral-movement
lateral-movement;T1021.001
lateral-movement;CAPEC-555
BRONZE BUTLER;defense-evasion
defense-evasion;T1562.001
defense-evasion;CAPEC-578
Threat Group-3390;defense-evasion
defense-evasion;T1112
defense-evasion;CAPEC-203
Leviathan;resource-development
resource-development;T1583.001
resource-development;CAPEC-630
Leviathan;lateral-movement
lateral-movement;T1534
Leviathan;collection
collection;T1074.001
BRONZE BUTLER;execution
execution;T1053.005
BRONZE BUTLER;persistence
persistence;T1053.005
BRONZE BUTLER;privilege-escalation
privilege-escalation;T1053.005
Fox Kitten;persistence
persistence;T1136.001
Threat Group-3390;execution
execution;T1204.002
Fox Kitten;defense-evasion
defense-evasion;T1036.004
LAPSUS$;collection
collection;T1213.001
SilverTerrier;command-and-control
command-and-control;T1071.001
BRONZE BUTLER;collection
collection;T1113
collection;CAPEC-648
Leviathan;defense-evasion
defense-evasion;T1027.001
defense-evasion;CAPEC-572
defense-evasion;CAPEC-655
APT19;defense-evasion
defense-evasion;T1564.003
Elderwood;execution
execution;T1204.001
Leviathan;lateral-movement
lateral-movement;T1021.004
lateral-movement;CAPEC-555
Fox Kitten;command-and-control
command-and-control;T1572
Axiom;resource-development
resource-development;T1584.005
Threat Group-3390;lateral-movement
lateral-movement;T1210
Fox Kitten;discovery
discovery;T1087.002
discovery;CAPEC-575
Axiom;initial-access
initial-access;T1189
LAPSUS$;discovery
discovery;T1069.002
LAPSUS$;reconnaissance
reconnaissance;T1591.004
BRONZE BUTLER;defense-evasion
defense-evasion;T1027.003
defense-evasion;CAPEC-636
APT-C-36;execution
execution;T1204.002
