threat-crank.py 0.2.1
I: searching for industries that match .* factory.*|.* manufactur.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v3.0/enterprise-attack/enterprise-attack.json
APT18;persistence
persistence;T1133
APT19;defense-evasion
defense-evasion;T1064
APT19;execution
execution;T1064
APT19;defense-evasion
defense-evasion;T1085
APT19;execution
execution;T1085
APT19;discovery
discovery;T1016
discovery;CAPEC-309
APT19;defense-evasion
defense-evasion;T1112
BRONZE BUTLER;collection
collection;T1113
BRONZE BUTLER;execution
execution;T1086
BRONZE BUTLER;defense-evasion
defense-evasion;T1088
BRONZE BUTLER;privilege-escalation
privilege-escalation;T1088
BRONZE BUTLER;execution
execution;T1053
execution;CAPEC-557
BRONZE BUTLER;persistence
persistence;T1053
persistence;CAPEC-557
BRONZE BUTLER;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
BRONZE BUTLER;exfiltration
exfiltration;T1022
BRONZE BUTLER;initial-access
initial-access;T1189
APT18;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
APT18;persistence
persistence;T1078
persistence;CAPEC-560
APT18;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
APT18;initial-access
initial-access;T1078
initial-access;CAPEC-560
APT19;discovery
discovery;T1082
discovery;CAPEC-311
APT19;execution
execution;T1204
APT19;discovery
discovery;T1033
discovery;CAPEC-577
Elderwood;initial-access
initial-access;T1192
initial-access;CAPEC-163
Elderwood;execution
execution;T1204
BRONZE BUTLER;command-and-control
command-and-control;T1024
BRONZE BUTLER;defense-evasion
defense-evasion;T1064
BRONZE BUTLER;execution
execution;T1064
BRONZE BUTLER;lateral-movement
lateral-movement;T1097
BRONZE BUTLER;persistence
persistence;T1060
persistence;CAPEC-270
BRONZE BUTLER;discovery
discovery;T1083
BRONZE BUTLER;execution
execution;T1204
Elderwood;defense-evasion
defense-evasion;T1045
defense-evasion;CAPEC-570
Leviathan;execution
execution;T1086
Leviathan;defense-evasion
defense-evasion;T1009
defense-evasion;CAPEC-572
Leviathan;execution
execution;T1204
Leviathan;persistence
persistence;T1084
APT18;execution
execution;T1053
execution;CAPEC-557
APT18;persistence
persistence;T1053
persistence;CAPEC-557
APT18;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
APT19;execution
execution;T1086
APT19;command-and-control
command-and-control;T1071
APT19;defense-evasion
defense-evasion;T1073
APT19;persistence
persistence;T1060
persistence;CAPEC-270
Leviathan;initial-access
initial-access;T1193
initial-access;CAPEC-163
Leviathan;execution
execution;T1047
Leviathan;persistence
persistence;T1023
Leviathan;execution
execution;T1059
Leviathan;command-and-control
command-and-control;T1102
Leviathan;defense-evasion
defense-evasion;T1102
Threat Group-3390;credential-access
credential-access;T1003
credential-access;CAPEC-567
Threat Group-3390;exfiltration
exfiltration;T1002
Threat Group-3390;command-and-control
command-and-control;T1105
Threat Group-3390;lateral-movement
lateral-movement;T1105
Threat Group-3390;discovery
discovery;T1087
discovery;CAPEC-575
Threat Group-3390;defense-evasion
defense-evasion;T1107
Threat Group-3390;defense-evasion
defense-evasion;T1088
Threat Group-3390;privilege-escalation
privilege-escalation;T1088
Threat Group-3390;discovery
discovery;T1018
Threat Group-3390;command-and-control
command-and-control;T1071
BRONZE BUTLER;command-and-control
command-and-control;T1071
BRONZE BUTLER;exfiltration
exfiltration;T1002
BRONZE BUTLER;execution
execution;T1059
BRONZE BUTLER;discovery
discovery;T1087
discovery;CAPEC-575
BRONZE BUTLER;collection
collection;T1005
BRONZE BUTLER;command-and-control
command-and-control;T1102
BRONZE BUTLER;defense-evasion
defense-evasion;T1102
menuPass;credential-access
credential-access;T1003
credential-access;CAPEC-567
menuPass;discovery
discovery;T1087
discovery;CAPEC-575
menuPass;persistence
persistence;T1038
persistence;CAPEC-471
menuPass;privilege-escalation
privilege-escalation;T1038
privilege-escalation;CAPEC-471
menuPass;defense-evasion
defense-evasion;T1038
defense-evasion;CAPEC-471
menuPass;collection
collection;T1074
menuPass;initial-access
initial-access;T1193
initial-access;CAPEC-163
menuPass;defense-evasion
defense-evasion;T1027
APT19;initial-access
initial-access;T1193
initial-access;CAPEC-163
APT19;command-and-control
command-and-control;T1043
APT19;initial-access
initial-access;T1189
APT19;command-and-control
command-and-control;T1132
Threat Group-3390;defense-evasion
defense-evasion;T1073
Threat Group-3390;exfiltration
exfiltration;T1022
Threat Group-3390;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
Threat Group-3390;persistence
persistence;T1078
persistence;CAPEC-560
Threat Group-3390;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
Threat Group-3390;initial-access
initial-access;T1078
initial-access;CAPEC-560
Threat Group-3390;execution
execution;T1028
Threat Group-3390;lateral-movement
lateral-movement;T1028
Threat Group-3390;privilege-escalation
privilege-escalation;T1068
privilege-escalation;CAPEC-69
Threat Group-3390;persistence
persistence;T1038
persistence;CAPEC-471
Threat Group-3390;privilege-escalation
privilege-escalation;T1038
privilege-escalation;CAPEC-471
Threat Group-3390;defense-evasion
defense-evasion;T1038
defense-evasion;CAPEC-471
Threat Group-3390;defense-evasion
defense-evasion;T1027
Threat Group-3390;initial-access
initial-access;T1189
menuPass;execution
execution;T1047
menuPass;discovery
discovery;T1016
discovery;CAPEC-309
menuPass;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
menuPass;persistence
persistence;T1078
persistence;CAPEC-560
menuPass;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
menuPass;initial-access
initial-access;T1078
initial-access;CAPEC-560
Elderwood;initial-access
initial-access;T1195
initial-access;CAPEC-437
initial-access;CAPEC-438
initial-access;CAPEC-439
Elderwood;command-and-control
command-and-control;T1105
Elderwood;lateral-movement
lateral-movement;T1105
menuPass;collection
collection;T1039
menuPass;execution
execution;T1204
menuPass;defense-evasion
defense-evasion;T1093
BRONZE BUTLER;command-and-control
command-and-control;T1032
BRONZE BUTLER;command-and-control
command-and-control;T1132
BRONZE BUTLER;defense-evasion
defense-evasion;T1140
BRONZE BUTLER;discovery
discovery;T1018
BRONZE BUTLER;defense-evasion
defense-evasion;T1036
BRONZE BUTLER;defense-evasion
defense-evasion;T1107
BRONZE BUTLER;execution
execution;T1203
Elderwood;initial-access
initial-access;T1189
Elderwood;defense-evasion
defense-evasion;T1027
Leviathan;execution
execution;T1203
Leviathan;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
Leviathan;persistence
persistence;T1078
persistence;CAPEC-560
Leviathan;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
Leviathan;initial-access
initial-access;T1078
initial-access;CAPEC-560
Leviathan;command-and-control
command-and-control;T1105
Leviathan;lateral-movement
lateral-movement;T1105
Leviathan;defense-evasion
defense-evasion;T1197
Leviathan;persistence
persistence;T1197
Leviathan;initial-access
initial-access;T1192
initial-access;CAPEC-163
Leviathan;defense-evasion
defense-evasion;T1117
Leviathan;execution
execution;T1117
Leviathan;persistence
persistence;T1060
persistence;CAPEC-270
Leviathan;defense-evasion
defense-evasion;T1116
Threat Group-3390;command-and-control
command-and-control;T1043
Threat Group-3390;exfiltration
exfiltration;T1030
Threat Group-3390;persistence
persistence;T1133
Threat Group-3390;execution
execution;T1086
Threat Group-3390;collection
collection;T1119
Threat Group-3390;defense-evasion
defense-evasion;T1112
Threat Group-3390;persistence
persistence;T1060
persistence;CAPEC-270
Threat Group-3390;defense-evasion
defense-evasion;T1140
menuPass;execution
execution;T1059
menuPass;discovery
discovery;T1046
menuPass;command-and-control
command-and-control;T1105
menuPass;lateral-movement
lateral-movement;T1105
menuPass;lateral-movement
lateral-movement;T1021
lateral-movement;CAPEC-555
menuPass;defense-evasion
defense-evasion;T1064
menuPass;execution
execution;T1064
Threat Group-3390;discovery
discovery;T1046
Threat Group-3390;collection
collection;T1074
Threat Group-3390;discovery
discovery;T1016
discovery;CAPEC-309
Threat Group-3390;execution
execution;T1059
Threat Group-3390;defense-evasion
defense-evasion;T1126
Threat Group-3390;execution
execution;T1047
Threat Group-3390;persistence
persistence;T1050
persistence;CAPEC-550
Threat Group-3390;privilege-escalation
privilege-escalation;T1050
privilege-escalation;CAPEC-550
menuPass;discovery
discovery;T1018
menuPass;exfiltration
exfiltration;T1002
menuPass;lateral-movement
lateral-movement;T1076
lateral-movement;CAPEC-555
menuPass;command-and-control
command-and-control;T1090
menuPass;defense-evasion
defense-evasion;T1140
APT18;defense-evasion
defense-evasion;T1107
APT19;defense-evasion
defense-evasion;T1117
APT19;execution
execution;T1117
APT19;defense-evasion
defense-evasion;T1027
APT19;defense-evasion
defense-evasion;T1140
APT19;persistence
persistence;T1031
persistence;CAPEC-551
BRONZE BUTLER;command-and-control
command-and-control;T1105
BRONZE BUTLER;lateral-movement
lateral-movement;T1105
BRONZE BUTLER;defense-evasion
defense-evasion;T1009
defense-evasion;CAPEC-572
BRONZE BUTLER;credential-access
credential-access;T1003
credential-access;CAPEC-567
BRONZE BUTLER;discovery
discovery;T1124
BRONZE BUTLER;collection
collection;T1039
BRONZE BUTLER;initial-access
initial-access;T1193
initial-access;CAPEC-163
Elderwood;initial-access
initial-access;T1193
initial-access;CAPEC-163
Elderwood;execution
execution;T1203
Leviathan;defense-evasion
defense-evasion;T1064
Leviathan;execution
execution;T1064
Leviathan;defense-evasion
defense-evasion;T1027
Leviathan;defense-evasion
defense-evasion;T1140
Leviathan;collection
collection;T1074
Threat Group-3390;collection
collection;T1056
collection;CAPEC-569
Threat Group-3390;credential-access
credential-access;T1056
credential-access;CAPEC-569
Threat Group-3390;execution
execution;T1053
execution;CAPEC-557
Threat Group-3390;persistence
persistence;T1053
persistence;CAPEC-557
Threat Group-3390;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
Threat Group-3390;collection
collection;T1005
Threat Group-3390;discovery
discovery;T1049
Threat Group-3390;defense-evasion
defense-evasion;T1089
defense-evasion;CAPEC-578
Threat Group-3390;defense-evasion
defense-evasion;T1108
Threat Group-3390;persistence
persistence;T1108
Threat Group-3390;defense-evasion
defense-evasion;T1055
defense-evasion;CAPEC-242
Threat Group-3390;privilege-escalation
privilege-escalation;T1055
privilege-escalation;CAPEC-242
Threat Group-3390;discovery
discovery;T1012
menuPass;execution
execution;T1086
menuPass;defense-evasion
defense-evasion;T1073
menuPass;execution
execution;T1053
execution;CAPEC-557
menuPass;persistence
persistence;T1053
persistence;CAPEC-557
menuPass;privilege-escalation
privilege-escalation;T1053
privilege-escalation;CAPEC-557
menuPass;discovery
discovery;T1049
menuPass;initial-access
initial-access;T1199
menuPass;defense-evasion
defense-evasion;T1107
