threat-crank.py 0.2.1
I: searching for regions that match .* china.*|.* chinese.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v11.0/enterprise-attack/enterprise-attack.json
Operation Wocao;persistence
persistence;T1505.003
persistence;CAPEC-650
GALLIUM;defense-evasion
defense-evasion;T1027.002
defense-evasion;CAPEC-570
Operation Wocao;credential-access
credential-access;T1003.006
ZIRCONIUM;exfiltration
exfiltration;T1041
Sidewinder;command-and-control
command-and-control;T1071.001
Ke3chang;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
Ke3chang;persistence
persistence;T1078
persistence;CAPEC-560
Ke3chang;privilege-escalation
privilege-escalation;T1078
privilege-escalation;CAPEC-560
Ke3chang;initial-access
initial-access;T1078
initial-access;CAPEC-560
Ke3chang;discovery
discovery;T1087.001
IndigoZebra;resource-development
resource-development;T1583.006
APT3;execution
execution;T1053.005
APT3;persistence
persistence;T1053.005
APT3;privilege-escalation
privilege-escalation;T1053.005
APT19;persistence
persistence;T1547.001
persistence;CAPEC-270
APT19;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
Higaisa;defense-evasion
defense-evasion;T1140
APT41;discovery
discovery;T1083
discovery;CAPEC-127
discovery;CAPEC-497
ZIRCONIUM;persistence
persistence;T1547.001
persistence;CAPEC-270
ZIRCONIUM;privilege-escalation
privilege-escalation;T1547.001
privilege-escalation;CAPEC-270
APT41;persistence
persistence;T1543.003
persistence;CAPEC-478
persistence;CAPEC-550
persistence;CAPEC-551
APT41;privilege-escalation
privilege-escalation;T1543.003
privilege-escalation;CAPEC-478
privilege-escalation;CAPEC-550
privilege-escalation;CAPEC-551
Chimera;collection
collection;T1074.001
Leviathan;initial-access
initial-access;T1566.001
initial-access;CAPEC-163
GALLIUM;discovery
discovery;T1016
discovery;CAPEC-309
GALLIUM;discovery
discovery;T1018
discovery;CAPEC-292
APT3;defense-evasion
defense-evasion;T1027.005
Aquatic Panda;discovery
discovery;T1518.001
discovery;CAPEC-581
Ke3chang;discovery
discovery;T1033
discovery;CAPEC-577
menuPass;execution
execution;T1053.005
menuPass;persistence
persistence;T1053.005
menuPass;privilege-escalation
privilege-escalation;T1053.005
Ke3chang;collection
collection;T1114.002
Higaisa;persistence
persistence;T1574.002
persistence;CAPEC-641
Higaisa;privilege-escalation
privilege-escalation;T1574.002
privilege-escalation;CAPEC-641
Higaisa;defense-evasion
defense-evasion;T1574.002
defense-evasion;CAPEC-641
Chimera;execution
execution;T1059.001
HAFNIUM;resource-development
resource-development;T1583.003
Threat Group-3390;discovery
discovery;T1087.001
Mustang Panda;execution
execution;T1059.001
HAFNIUM;persistence
persistence;T1505.003
persistence;CAPEC-650
Leviathan;execution
execution;T1059.001
Ke3chang;credential-access
credential-access;T1003.004
IndigoZebra;resource-development
resource-development;T1586.002
Higaisa;execution
execution;T1059.007
menuPass;defense-evasion
defense-evasion;T1078
defense-evasion;CAPEC-560
menuPass;persistence
persistence;T1078
persistence;CAPEC-560
