threat-crank.py 0.2.1
I: searching for industries that match .* transport.*|.* rail.*|.* train.*|.* car.*|.* vehicle.*|.* road.*|.* automotiv.*|.* boat.*|.* tanker.*|.* plane.*|.* airport.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v13.0/enterprise-attack/enterprise-attack.json
Tropic Trooper;discovery
discovery;T1518
Tropic Trooper;defense-evasion
defense-evasion;T1140
Leviathan;command-and-control
command-and-control;T1572
Ke3chang;execution
execution;T1059
FIN7;lateral-movement
lateral-movement;T1091
FIN7;initial-access
initial-access;T1091
Cobalt Group;privilege-escalation
privilege-escalation;T1548.002
Cobalt Group;defense-evasion
defense-evasion;T1548.002
Leviathan;lateral-movement
lateral-movement;T1021.001
Ke3chang;discovery
discovery;T1018
Dark Caracal;execution
execution;T1059.003
OilRig;execution
execution;T1059.003
Tropic Trooper;defense-evasion
defense-evasion;T1070.004
Ke3chang;persistence
persistence;T1543.003
Ke3chang;privilege-escalation
privilege-escalation;T1543.003
OilRig;defense-evasion
defense-evasion;T1027.005
Leviathan;collection
collection;T1074.001
APT33;execution
execution;T1059.005
Silence;command-and-control
command-and-control;T1090.002
Tropic Trooper;defense-evasion
defense-evasion;T1221
Tropic Trooper;exfiltration
exfiltration;T1052.001
Cobalt Group;defense-evasion
defense-evasion;T1027.010
DarkHydrus;execution
execution;T1059.001
DarkHydrus;defense-evasion
defense-evasion;T1221
Ke3chang;resource-development
resource-development;T1588.002
Leviathan;initial-access
initial-access;T1566.001
APT33;collection
collection;T1560.001
OilRig;initial-access
initial-access;T1566.002
Tropic Trooper;execution
execution;T1059.003
OilRig;discovery
discovery;T1069.002
Ke3chang;discovery
discovery;T1087.001
Cobalt Group;initial-access
initial-access;T1566.002
Silence;defense-evasion
defense-evasion;T1218.001
FIN5;collection
collection;T1074.001
Silence;command-and-control
command-and-control;T1571
FIN7;initial-access
initial-access;T1566.001
FIN7;execution
execution;T1047
Ke3chang;discovery
discovery;T1007
Tropic Trooper;command-and-control
command-and-control;T1573.002
Cobalt Group;command-and-control
command-and-control;T1573.002
Higaisa;discovery
discovery;T1082
Cobalt Group;persistence
persistence;T1547.001
Cobalt Group;privilege-escalation
privilege-escalation;T1547.001
Leviathan;credential-access
credential-access;T1003.001
Dark Caracal;command-and-control
command-and-control;T1071.001
OilRig;discovery
discovery;T1016
Leviathan;defense-evasion
defense-evasion;T1055.001
Leviathan;privilege-escalation
privilege-escalation;T1055.001
FIN5;defense-evasion
defense-evasion;T1078
FIN5;persistence
persistence;T1078
FIN5;privilege-escalation
privilege-escalation;T1078
FIN5;initial-access
initial-access;T1078
APT33;command-and-control
command-and-control;T1071.001
Silence;collection
collection;T1113
OilRig;initial-access
initial-access;T1566.001
Tropic Trooper;defense-evasion
defense-evasion;T1036.005
FIN5;defense-evasion
defense-evasion;T1070.004
Leviathan;execution
execution;T1059.001
Ke3chang;collection
collection;T1560
Higaisa;execution
execution;T1053.005
Higaisa;persistence
persistence;T1053.005
Higaisa;privilege-escalation
privilege-escalation;T1053.005
FIN7;resource-development
resource-development;T1583.001
Leviathan;command-and-control
command-and-control;T1090.003
FIN6;lateral-movement
lateral-movement;T1021.001
Ke3chang;credential-access
credential-access;T1003.001
OilRig;credential-access
credential-access;T1003.004
FIN7;collection
collection;T1005
Ke3chang;resource-development
resource-development;T1587.001
OilRig;defense-evasion
defense-evasion;T1036
Tropic Trooper;command-and-control
command-and-control;T1573
Cobalt Group;execution
execution;T1204.001
FIN7;initial-access
initial-access;T1566.002
Silence;execution
execution;T1569.002
APT33;execution
execution;T1053.005
APT33;persistence
persistence;T1053.005
APT33;privilege-escalation
privilege-escalation;T1053.005
Tropic Trooper;persistence
persistence;T1574.002
Tropic Trooper;privilege-escalation
privilege-escalation;T1574.002
Tropic Trooper;defense-evasion
defense-evasion;T1574.002
Ke3chang;discovery
discovery;T1057
Cobalt Group;defense-evasion
defense-evasion;T1218.003
OilRig;discovery
discovery;T1069.001
Cobalt Group;discovery
discovery;T1518.001
FIN6;defense-evasion
defense-evasion;T1036.004
Ke3chang;credential-access
credential-access;T1558.001
Dark Caracal;collection
collection;T1113
Carbanak;defense-evasion
defense-evasion;T1078
Carbanak;persistence
persistence;T1078
Carbanak;privilege-escalation
privilege-escalation;T1078
Carbanak;initial-access
initial-access;T1078
FIN6;credential-access
credential-access;T1110.002
FIN7;defense-evasion
defense-evasion;T1078
FIN7;persistence
persistence;T1078
FIN7;privilege-escalation
privilege-escalation;T1078
FIN7;initial-access
initial-access;T1078
FIN7;execution
execution;T1059.001
Leviathan;command-and-control
command-and-control;T1102.003
OilRig;exfiltration
exfiltration;T1048.003
Leviathan;resource-development
resource-development;T1585.002
APT33;credential-access
credential-access;T1110.003
FIN6;initial-access
initial-access;T1566.001
OilRig;credential-access
credential-access;T1003.005
Dark Caracal;defense-evasion
defense-evasion;T1027
Ke3chang;discovery
discovery;T1082
Cobalt Group;command-and-control
command-and-control;T1071.004
FIN7;execution
execution;T1059
Ke3chang;execution
execution;T1569.002
OilRig;defense-evasion
defense-evasion;T1078
OilRig;persistence
persistence;T1078
OilRig;privilege-escalation
privilege-escalation;T1078
OilRig;initial-access
initial-access;T1078
Leviathan;defense-evasion
defense-evasion;T1027.003
Ke3chang;discovery
discovery;T1087.002
Ke3chang;defense-evasion
defense-evasion;T1036.002
FIN7;collection
collection;T1125
Ke3chang;defense-evasion
defense-evasion;T1027
APT33;execution
execution;T1203
FIN6;credential-access
credential-access;T1555
OilRig;command-and-control
command-and-control;T1071.004
FIN7;impact
impact;T1486
Ke3chang;defense-evasion
defense-evasion;T1140
APT33;credential-access
credential-access;T1555.003
APT33;exfiltration
exfiltration;T1048.003
FIN6;execution
execution;T1204.002
Cobalt Group;execution
execution;T1059.007
Tropic Trooper;discovery
discovery;T1046
OilRig;execution
execution;T1059.005
APT33;initial-access
initial-access;T1566.001
DarkHydrus;credential-access
credential-access;T1187
Leviathan;defense-evasion
defense-evasion;T1140
OilRig;credential-access
credential-access;T1555
Cobalt Group;execution
execution;T1204.002
Higaisa;persistence
persistence;T1547.001
Higaisa;privilege-escalation
privilege-escalation;T1547.001
APT33;execution
execution;T1204.002
Leviathan;defense-evasion
defense-evasion;T1078
Leviathan;persistence
persistence;T1078
Leviathan;privilege-escalation
privilege-escalation;T1078
Leviathan;initial-access
initial-access;T1078
OilRig;discovery
discovery;T1033
Cobalt Group;execution
execution;T1053.005
Cobalt Group;persistence
persistence;T1053.005
Cobalt Group;privilege-escalation
privilege-escalation;T1053.005
FIN7;persistence
persistence;T1547.001
FIN7;privilege-escalation
privilege-escalation;T1547.001
Leviathan;execution
execution;T1047
Leviathan;execution
execution;T1059.005
Higaisa;execution
execution;T1059.003
Silence;defense-evasion
defense-evasion;T1112
FIN7;lateral-movement
lateral-movement;T1021.005
Ke3chang;defense-evasion
defense-evasion;T1036.005
OilRig;defense-evasion
defense-evasion;T1497.001
OilRig;discovery
discovery;T1497.001
FIN5;persistence
persistence;T1133
FIN5;initial-access
initial-access;T1133
FIN7;exfiltration
exfiltration;T1567.002
APT33;credential-access
credential-access;T1552.001
Tropic Trooper;discovery
discovery;T1083
Higaisa;execution
execution;T1203
Silence;initial-access
initial-access;T1566.001
OilRig;execution
execution;T1047
Tropic Trooper;discovery
discovery;T1049
Silence;defense-evasion
defense-evasion;T1027.010
Tropic Trooper;execution
execution;T1106
Ke3chang;collection
collection;T1005
Tropic Trooper;initial-access
initial-access;T1566.001
FIN5;discovery
discovery;T1018
FIN6;defense-evasion
defense-evasion;T1134
FIN6;privilege-escalation
privilege-escalation;T1134
Higaisa;defense-evasion
defense-evasion;T1140
Tropic Trooper;persistence
persistence;T1505.003
Ke3chang;credential-access
credential-access;T1003.003
Ke3chang;collection
collection;T1213.002
Ke3chang;defense-evasion
defense-evasion;T1078
Ke3chang;persistence
persistence;T1078
Ke3chang;privilege-escalation
privilege-escalation;T1078
Ke3chang;initial-access
initial-access;T1078
OilRig;execution
execution;T1053.005
OilRig;persistence
persistence;T1053.005
OilRig;privilege-escalation
privilege-escalation;T1053.005
OilRig;initial-access
initial-access;T1566.003
Leviathan;collection
collection;T1560
FIN7;defense-evasion
defense-evasion;T1497.002
FIN7;discovery
discovery;T1497.002
Tropic Trooper;defense-evasion
defense-evasion;T1027
OilRig;credential-access
credential-access;T1110
FIN6;command-and-control
command-and-control;T1572
FIN7;persistence
persistence;T1543.003
FIN7;privilege-escalation
privilege-escalation;T1543.003
Ke3chang;command-and-control
command-and-control;T1071.001
FIN6;execution
execution;T1059.007
Higaisa;execution
execution;T1204.002
Dark Caracal;defense-evasion
defense-evasion;T1027.002
Cobalt Group;initial-access
initial-access;T1566.001
Tropic Trooper;discovery
discovery;T1016
