threat-crank.py 0.2.1
I: searching for industries that match .* govern.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v14.0/enterprise-attack/enterprise-attack.json
LuminousMoth;credential-access
credential-access;T1539
WIRTE;execution
execution;T1059.001
WIRTE;command-and-control
command-and-control;T1571
Dragonfly;collection
collection;T1560
Fox Kitten;command-and-control
command-and-control;T1105
Fox Kitten;execution
execution;T1059
Aquatic Panda;defense-evasion
defense-evasion;T1027.010
Inception;defense-evasion
defense-evasion;T1027
Earth Lusca;resource-development
resource-development;T1583.006
Turla;resource-development
resource-development;T1584.006
Patchwork;execution
execution;T1059.005
Ke3chang;collection
collection;T1114.002
Magic Hound;collection
collection;T1056.001
Magic Hound;credential-access
credential-access;T1056.001
OilRig;credential-access
credential-access;T1555.004
Aquatic Panda;defense-evasion
defense-evasion;T1070.004
MuddyWater;initial-access
initial-access;T1566.002
BRONZE BUTLER;defense-evasion
defense-evasion;T1140
Kimsuky;collection
collection;T1005
Leviathan;exfiltration
exfiltration;T1567.002
Mustang Panda;discovery
discovery;T1016
LAPSUS$;reconnaissance
reconnaissance;T1589
LuminousMoth;exfiltration
exfiltration;T1567.002
Patchwork;collection
collection;T1560
LuminousMoth;initial-access
initial-access;T1566.002
BITTER;command-and-control
command-and-control;T1105
Tropic Trooper;persistence
persistence;T1543.003
Tropic Trooper;privilege-escalation
privilege-escalation;T1543.003
Magic Hound;exfiltration
exfiltration;T1567
Stealth Falcon;credential-access
credential-access;T1555.004
Turla;defense-evasion
defense-evasion;T1112
LuminousMoth;resource-development
resource-development;T1588.001
PLATINUM;initial-access
initial-access;T1189
Turla;discovery
discovery;T1069.001
BRONZE BUTLER;collection
collection;T1005
Kimsuky;resource-development
resource-development;T1587.001
BRONZE BUTLER;discovery
discovery;T1007
APT32;defense-evasion
defense-evasion;T1550.002
APT32;lateral-movement
lateral-movement;T1550.002
Turla;defense-evasion
defense-evasion;T1140
Magic Hound;reconnaissance
reconnaissance;T1589.001
LuminousMoth;exfiltration
exfiltration;T1030
MuddyWater;persistence
persistence;T1137.001
Gorgon Group;defense-evasion
defense-evasion;T1055.012
Gorgon Group;privilege-escalation
privilege-escalation;T1055.012
MuddyWater;persistence
persistence;T1574.002
MuddyWater;privilege-escalation
privilege-escalation;T1574.002
MuddyWater;defense-evasion
defense-evasion;T1574.002
Sidewinder;execution
execution;T1203
Kimsuky;lateral-movement
lateral-movement;T1021.001
Higaisa;execution
execution;T1059.005
BRONZE BUTLER;defense-evasion
defense-evasion;T1070.004
Dragonfly;collection
collection;T1113
Windshift;discovery
discovery;T1057
Confucius;initial-access
initial-access;T1566.002
Threat Group-3390;privilege-escalation
privilege-escalation;T1068
Kimsuky;resource-development
resource-development;T1585.002
Tonto Team;discovery
discovery;T1135
Tropic Trooper;defense-evasion
defense-evasion;T1070.004
Earth Lusca;defense-evasion
defense-evasion;T1027.003
Magic Hound;persistence
persistence;T1547.001
Magic Hound;privilege-escalation
privilege-escalation;T1547.001
LAPSUS$;collection
collection;T1005
Threat Group-3390;exfiltration
exfiltration;T1030
Turla;resource-development
resource-development;T1588.002
Tropic Trooper;initial-access
initial-access;T1566.001
OilRig;discovery
discovery;T1082
Windshift;initial-access
initial-access;T1189
Axiom;command-and-control
command-and-control;T1001.002
LAPSUS$;discovery
discovery;T1069.002
Turla;execution
execution;T1059.007
APT12;execution
execution;T1204.002
APT29;credential-access
credential-access;T1621
Sidewinder;discovery
discovery;T1518.001
Stealth Falcon;execution
execution;T1059
APT32;defense-evasion
defense-evasion;T1036
LAPSUS$;collection
collection;T1213.001
Kimsuky;execution
execution;T1204.002
Earth Lusca;resource-development
resource-development;T1608.001
Patchwork;discovery
discovery;T1083
Leafminer;defense-evasion
defense-evasion;T1027.010
Turla;defense-evasion
defense-evasion;T1134.002
Turla;privilege-escalation
privilege-escalation;T1134.002
Dragonfly;defense-evasion
defense-evasion;T1564.002
Sidewinder;defense-evasion
defense-evasion;T1218.005
Sowbug;discovery
discovery;T1083
Mofang;initial-access
initial-access;T1566.002
Kimsuky;credential-access
credential-access;T1040
Kimsuky;discovery
discovery;T1040
Tropic Trooper;command-and-control
command-and-control;T1105
Kimsuky;initial-access
initial-access;T1566.002
WIRTE;execution
execution;T1059.005
Machete;execution
execution;T1204.002
OilRig;credential-access
credential-access;T1003.001
BITTER;command-and-control
command-and-control;T1071.001
Dragonfly;persistence
persistence;T1505.003
Sidewinder;reconnaissance
reconnaissance;T1598.003
Inception;resource-development
resource-development;T1588.002
Turla;defense-evasion
defense-evasion;T1562.001
Sidewinder;discovery
discovery;T1124
Magic Hound;execution
execution;T1059.001
Magic Hound;discovery
discovery;T1016.002
Magic Hound;resource-development
resource-development;T1588.002
Windshift;execution
execution;T1059.005
Fox Kitten;collection
collection;T1530
Sidewinder;initial-access
initial-access;T1566.002
Threat Group-3390;initial-access
initial-access;T1190
Inception;persistence
persistence;T1547.001
Inception;privilege-escalation
privilege-escalation;T1547.001
PLATINUM;command-and-control
command-and-control;T1105
OilRig;command-and-control
command-and-control;T1008
Earth Lusca;persistence
persistence;T1098.004
Earth Lusca;privilege-escalation
privilege-escalation;T1098.004
Magic Hound;resource-development
resource-development;T1584.001
Fox Kitten;discovery
discovery;T1018
BRONZE BUTLER;execution
execution;T1059.006
SideCopy;discovery
discovery;T1614
Turla;execution
execution;T1059.005
BITTER;resource-development
resource-development;T1588.002
Threat Group-3390;discovery
discovery;T1046
Higaisa;execution
execution;T1106
Earth Lusca;credential-access
credential-access;T1003.006
Dragonfly;execution
execution;T1204.002
Ke3chang;command-and-control
command-and-control;T1105
Patchwork;defense-evasion
defense-evasion;T1553.002
GALLIUM;execution
execution;T1059.003
SideCopy;discovery
discovery;T1518.001
Ke3chang;discovery
discovery;T1087.001
Axiom;collection
collection;T1005
Kimsuky;resource-development
resource-development;T1588.002
Mustang Panda;resource-development
resource-development;T1608.001
OilRig;command-and-control
command-and-control;T1071.001
Inception;command-and-control
command-and-control;T1102
Dragonfly;reconnaissance
reconnaissance;T1591.002
Tonto Team;persistence
persistence;T1574.001
Tonto Team;privilege-escalation
privilege-escalation;T1574.001
Tonto Team;defense-evasion
defense-evasion;T1574.001
SideCopy;resource-development
resource-development;T1584.001
Patchwork;persistence
persistence;T1574.002
Patchwork;privilege-escalation
privilege-escalation;T1574.002
Patchwork;defense-evasion
defense-evasion;T1574.002
Threat Group-3390;execution
execution;T1053.002
Threat Group-3390;persistence
persistence;T1053.002
Threat Group-3390;privilege-escalation
privilege-escalation;T1053.002
Patchwork;defense-evasion
defense-evasion;T1112
WIRTE;execution
execution;T1204.002
Threat Group-3390;defense-evasion
defense-evasion;T1055.012
Threat Group-3390;privilege-escalation
privilege-escalation;T1055.012
LuminousMoth;defense-evasion
defense-evasion;T1564.001
Magic Hound;execution
execution;T1059.003
MuddyWater;resource-development
resource-development;T1588.002
Tropic Trooper;discovery
discovery;T1057
Kimsuky;defense-evasion
